l,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.301038144432419e-08,1.6602076288864838e-07,1.0791349587762146e-06,2.9053633505513464e-06,6.8898616598789075e-06,1.3198650649647546e-05,2.498612481474158e-05,4.656882399026587e-05,7.968996618655122e-05,0.0001280020081871479,0.00020852207818814237,0.00033884837705573136,0.0005506908705016466,0.0008684546106705196,0.0013545634044084822,0.002087296041417532,0.003149496882379104,0.004660368835047249,0.006838893285672093,0.009854577433162946,0.014000115882492496,0.019579409640128415,0.026819077047413705,0.036076560806847624,0.04765891631939274,0.06182945251499043,0.07877311652349867,0.09856038415876367,0.12101859382738124,0.14597317469717397,0.1727937459314537,0.2010453331314521,0.2302400842854209,0.25999673271138635,0.29028124415295625,0.32137344660597944,0.35400416346869173,0.38906044367720716,0.427120371527904,0.4688914445018323,0.5145250735347464,0.5634888300400624,0.6148437005828823,0.6673368094760667,0.7192632895055121,0.7689258274018266,0.814910756369013,0.856076268610305,0.8915261010372479,0.9211036130600565,0.9446358110438008,0.9627059259285085,0.9759630988970742,0.9852041466009822,0.9913180272151195,0.9951465490177133,0.9974315757877311,0.9987141691914274,0.9993958504438482,0.9997316274367904,0.9998862757774213,0.9999530161241025,0.9999824017991338,0.9999937742213917,0.9999980077508454,0.9999993359169485,0.9999998339792371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0047735787954995e-07,1.0047735787954995e-07,5.023867893977497e-07,9.042962209159496e-07,1.7081150839523492e-06,3.7176622415433485e-06,9.042962209159496e-06,1.828687913407809e-05,3.5568984689360685e-05,6.119071094864592e-05,0.00010067831259530905,0.00016277331976487092,0.0002580258550346843,0.00040221086359183846,0.0006188400471801482,0.0009286117415228007,0.0013821665349910892,0.0020519486026161693,0.0029839765743068744,0.0043090719700223795,0.006083200678101593,0.008540977329193265,0.011807194801783794,0.0161863999676061,0.021840562327562013,0.029181940481031333,0.038404556206079465,0.04982410936116395,0.06369370241078338,0.08020404138019316,0.09952995687210368,0.12152485242136868,0.145981141806609,0.1726402967860006,0.2007699378979594,0.23013615385334185,0.26021294568364844,0.2909018455781573,0.32244912354103106,0.35538228570113756,0.39037623847135355,0.4281116154739552,0.469159429533772,0.513688181179968,0.5615406233474615,0.6119426784711486,0.6636203941304745,0.7149495538353162,0.7644299301551742,0.8104820190241819,0.851860805500854,0.8877859824238977,0.9177830957094059,0.9418895229345096,0.9604950157704237,0.9742861360035392,0.9839339719071336,0.9904012975244088,0.9945480985614557,0.9970596305990128,0.9984812847356506,0.9992654100365426,0.9996569703001992,0.9998547097405062,0.9999468474776817,0.9999815121661502,0.9999947751773902,0.9999985933169897,0.9999994976132106,0.9999998995226421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.340023579815698e-07,1.0144037727705117e-06,1.9020070739447095e-06,3.296812261504163e-06,5.959622165026756e-06,1.115844150047563e-05,2.054167639860286e-05,3.195371884227112e-05,5.794781551951548e-05,9.522715416883178e-05,0.00015469657534750302,0.0002504309314027201,0.000390545452516647,0.0006009074348949318,0.0009067501723852412,0.0013473818111824321,0.0019476552437193825,0.0027902443774768886,0.003958964324180115,0.005556523465822074,0.007712638684845796,0.010575032530660987,0.01439375553325558,0.01935533118634775,0.025746328555745164,0.03388197361383626,0.04407939434008343,0.05647933925795857,0.07151926999446896,0.08931926659621632,0.10984598053917081,0.1331255327204813,0.1588561380177485,0.18647264672906771,0.21571372308247888,0.24597414842705284,0.2766980294953113,0.3077891247293127,0.33931083436485515,0.37168958838791716,0.40542181064479815,0.44150757645497835,0.48025019254651613,0.5220542792242753,0.5670267292858115,0.6144736905505499,0.6633287710523653,0.7124123460039973,0.7599683556743084,0.8049348461136797,0.8457699235874998,0.8817680702718069,0.9121840797950296,0.9369674855694723,0.9564152542996138,0.9710749104218068,0.9816230612524894,0.9888407976966948,0.9935461095966908,0.9964417251660642,0.9981740732090131,0.9991027598629845,0.9995949992937214,0.9998305945699473,0.9999357121609007,0.9999771759151127,0.9999935331759486,0.9999975907910397,0.9999989855962272,0.9999997463990568,0.9999998731995284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.997191948120942e-07,1.997191948120942e-07,9.98595974060471e-07,1.3980343636846593e-06,2.995787922181413e-06,5.192699065114449e-06,9.187082961356333e-06,1.5977535584967536e-05,3.075675600106251e-05,5.1527552261520304e-05,8.168515067814653e-05,0.00013181466857598216,0.00020131694837059096,0.000315955766192733,0.0004781277523801535,0.0007291747802589559,0.0010888690501155375,0.0015895650715094577,0.002287783376572539,0.0032274621881634422,0.004499673459116482,0.006169725366135214,0.008303924681897253,0.01105505659043385,0.01455114109561956,0.018930983037848785,0.02435315945780233,0.03111385392138653,0.03939900499897145,0.0494748383772416,0.06160098900945271,0.07614394161808498,0.09317619427085518,0.112702340509244,0.13485998685847697,0.15939169527644131,0.18612291118687127,0.21449142505637075,0.24408541590523725,0.2746368605740329,0.30553182225790537,0.33723285061203945,0.3697219709089021,0.4040067664863202,0.4402332320757016,0.47921961721819123,0.52145403562591,0.5665725989259102,0.6141493060756577,0.6630581402548017,0.7123312622452831,0.7604146569922688,0.8058455811129552,0.8470466524067162,0.8830560232313367,0.9133913717313458,0.9381960962886182,0.9575510831770531,0.9720137486693708,0.9822311829567628,0.9892447219209791,0.9938540412180474,0.9966576992748196,0.998276023910382,0.9991799529861015,0.9996403057301434,0.9998496114463065,0.9999420814335045,0.9999790294845448,0.9999938087049608,0.9999978030888571,0.9999992011232207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3442187654147585e-07,1.3376875061659034e-06,2.006531259248855e-06,3.6786406419562343e-06,6.019593777746565e-06,1.1370343802410179e-05,1.672109382707379e-05,2.4412796987527738e-05,4.447810958001629e-05,7.156628157987583e-05,0.00011805092241914097,0.00018359761022127024,0.0002809143762948397,0.00043407959575083563,0.0006484440186139217,0.0009290239730322199,0.0013550774437460602,0.001894834352484002,0.002627887105862917,0.0036097497353886903,0.004915667163283153,0.006621553155521221,0.008832416181336919,0.011678346350704878,0.015265020976612207,0.019762995216095057,0.02528162502278249,0.03206169414778437,0.04034766498285252,0.050351895419590766,0.06225697980259077,0.0763087182111105,0.09262148292692715,0.11144910015433569,0.13278220608079297,0.15655993592476847,0.18225691291821547,0.20988551067056602,0.2388986149917983,0.2691407197093205,0.3003710410720228,0.33248925251694267,0.3657622227015602,0.4007641539878973,0.43795587972182787,0.47746615232582057,0.5195712042698986,0.5643004646791975,0.6110820721448315,0.6589940255531755,0.7071802049002838,0.7539965922410781,0.7983780538987738,0.8390387377580691,0.8751449300807461,0.9059281293945125,0.9314047223713187,0.9518168304497807,0.967417276568564,0.9788782486995169,0.986804716017303,0.9920865751353991,0.9955013569167641,0.9975700906450496,0.9987312034004017,0.9993890112315588,0.9997214265768409,0.9998779360150624,0.9999484990310126,0.9999792658436544,0.999991973874963,0.999996321359358,0.9999989967343704,0.9999996655781235,0.9999996655781235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.759320308054524e-07,5.759320308054524e-07,1.1518640616109048e-06,4.031524215638167e-06,5.1833882772490725e-06,5.759320308054525e-06,1.151864061610905e-05,1.670202889335812e-05,2.6492873417050815e-05,3.6859649971548955e-05,6.047286323457251e-05,9.387692102128876e-05,0.0001457108037937795,0.00022115789982929374,0.0003438314223908551,0.0005137313714784636,0.0007585024845707809,0.0010683539171441143,0.001531403269911698,0.002197180697522801,0.003061654675761785,0.004186449931924834,0.0056498932222014886,0.00742779540129792,0.009680265573778045,0.012462593214599187,0.015874990497121492,0.020019973322828333,0.02499487420492583,0.0308964497245893,0.03790669440355327,0.04625022173383186,0.05628814109874009,0.06804291384747937,0.08181402463606854,0.09797064589625391,0.11649953119132693,0.13734942257054591,0.16080137486494395,0.18634684009131977,0.21373010442799584,0.24272021913061909,0.27284952739017554,0.3039118455396368,0.3360644030234128,0.36934578728756745,0.4038706088062311,0.4400310772923823,0.4785770562501296,0.5193657145358334,0.5627299408632991,0.6082245397727142,0.6548877047726336,0.7017760591965978,0.7477429223712734,0.7915552238187058,0.832194715708431,0.8684720983968356,0.8997417520773868,0.9259034645767246,0.9469422616620476,0.9634680553539794,0.9756490178055147,0.9844256460229589,0.990432041172229,0.9943656569426302,0.996788027064198,0.9982629889950908,0.9991032738280359,0.9995709306370499,0.9997892088767252,0.9999090027391327,0.9999631403500284,0.999985025767199,0.9999953925437536,0.999997120339846,0.9999994240679692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2065229456533804e-06,1.2065229456533804e-06,2.4130458913067608e-06,6.032614728266902e-06,1.5684798293493945e-05,2.1717413021760848e-05,3.7402211315254796e-05,5.55000555000555e-05,8.083703735877649e-05,0.00010255445038053734,0.0001423697075870989,0.00019304367130454087,0.00029197855284811806,0.00041021780152214937,0.0005767179680223159,0.0008662834749791271,0.001246338202859942,0.0018121974643713775,0.0025204264334699115,0.0035242535242535245,0.00470785253393949,0.006266680179723658,0.008268301746562616,0.010841815189641276,0.014000492261361826,0.017786561264822136,0.022306196219239696,0.027699353786310308,0.034115642811294984,0.041425965339008816,0.049837843316104184,0.05982664678316852,0.07177243046808264,0.0855521290303899,0.10153011239967762,0.11968225011703272,0.1397841289145637,0.16241849937502112,0.18666961058265405,0.21305023478936522,0.24111275198231719,0.2706580858754772,0.3012880838967795,0.3332150940846593,0.3664922034487252,0.40135106439454266,0.43769515508645945,0.47620133489698707,0.5171507236724628,0.5599666034448643,0.6049759419324636,0.6507815855641943,0.6969045447306317,0.7421165790731008,0.7856105247409595,0.8256900104726191,0.8620521990087208,0.893806676415372,0.9206626706626707,0.9426853339896818,0.959977220846786,0.9730933317889839,0.9825452325452325,0.989164217425087,0.9935438957178088,0.9964045616219529,0.9980345741215306,0.9989406728537163,0.9994896407939886,0.9997779997779997,0.9999155433938043,0.999965010834576,0.9999879347705435,0.9999939673852717,0.9999987934770543,0.9999987934770543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9207484125732377e-06,8.762245237719714e-06,1.460374206286619e-05,2.33659873005859e-05,3.2128232538305616e-05,3.5048980950878856e-05,4.9652723013745044e-05,7.009796190175771e-05,8.762245237719714e-05,0.00011390918809035627,0.0002161353825304196,0.0003329653190333491,0.0004936064817248772,0.0006805343801295644,0.0009696884729743149,0.0013523065150214092,0.0018459129967462863,0.0025235266284632774,0.0034231171395358345,0.004708246441068059,0.0060868396918026275,0.007997009153625525,0.010336528632096689,0.013304009019271097,0.016902371063561326,0.02109948653242907,0.026169905776656212,0.03186536518117403,0.03855972054279189,0.046585937180543144,0.05550882358095438,0.0660936158281198,0.07780873771095105,0.09094042257388033,0.10606405785418456,0.12325850375900321,0.14292098207244625,0.16514203599530344,0.18916519168871831,0.21582286245027427,0.24340933120702848,0.27238023471134243,0.30314447774097636,0.3343526745293214,0.36656268802317904,0.399640163795571,0.43428608146551473,0.4707399424028413,0.5098516843956096,0.5501638539859454,0.5936830053332866,0.6379819965067849,0.6844686282413005,0.7295795874734942,0.7728387922121165,0.8137935264532183,0.8517749388103207,0.8845019247732039,0.9131164969711839,0.9367219856416008,0.9557331370590401,0.9700214382933483,0.9803199971960815,0.9877094906798918,0.9925579330447634,0.9956626886073288,0.9976604805215289,0.9987762064151318,0.9994538200468488,0.9997517363849313,0.999862724824609,0.9999561887738114,0.9999824755095246,0.9999970792515874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920603866838809e-06,7.920603866838809e-06,2.3761811600516422e-05,2.3761811600516422e-05,3.9603019334194036e-05,8.712664253522688e-05,0.0001029678502689045,0.00015841207733677614,0.00018217388893729258,0.00022969751213832543,0.00033266536240722993,0.0004039507972087792,0.0006494895170807822,0.0008633458214854301,0.00119601118389266,0.0016554062081693109,0.002265292705915899,0.0028355761843282933,0.003976143141153081,0.005259280967580968,0.006819639929348214,0.009275027128068243,0.01176209674225563,0.015112512177928446,0.01895400505334527,0.02351627288064442,0.028807236263692745,0.034953624864359656,0.04238315129145446,0.05039880240469533,0.05976887677916564,0.06974883765138254,0.08104361876549468,0.09381163219883884,0.10776773621220882,0.12401289474309521,0.1419689037092188,0.1628872185215401,0.1856272722232343,0.21049796836510815,0.2365329932754073,0.2638986796353354,0.29280888374929703,0.32362795339516687,0.35597569958733655,0.3894956951517984,0.4249087150404347,0.46362462674154276,0.5040909918972223,0.5452543701931836,0.5890473889729353,0.6334898972697679,0.6801105716299811,0.7254956317869674,0.7696133953252596,0.8111411213990954,0.8498966361195378,0.8829572366597229,0.9117407111118152,0.9360569649830103,0.954987208224755,0.969141327334796,0.9796836510815584,0.9871923835473216,0.9923486966646338,0.9957545563273744,0.9977030248786167,0.9988831948547757,0.9994693195409218,0.9997386200723943,0.9998970321497311,0.9999445557729322,0.9999683175845326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.869894158394768e-05,3.869894158394768e-05,9.67473539598692e-05,9.67473539598692e-05,0.00021284417871171224,0.0003482904742555291,0.0004063388866314506,0.0006385325361351368,0.0009287745980147443,0.0012577156014782996,0.0017801513128615932,0.002554130144540547,0.003212012151467657,0.004237534103442271,0.00559199705888044,0.007643040962829667,0.00992627851628258,0.012228865540527467,0.015634372399914862,0.019542965499893577,0.023509607012248215,0.028908109363208916,0.03442270853892146,0.04032429713047348,0.04804473597647104,0.05597801900118032,0.06526576498132776,0.07672065169017628,0.08993634024109441,0.10433234651032294,0.12209516069735493,0.14041910953735415,0.16121979063872602,0.18637410266829202,0.21090923163251485,0.2388305179853331,0.2675838315822062,0.2979818501963971,0.3293666918209787,0.3628412762910934,0.39741878059635066,0.43420212457189294,0.47193359261624196,0.5132640622278981,0.5552137149048973,0.6017878911011784,0.647917029469244,0.6930206458853351,0.7380662138890501,0.7809639906348561,0.8204369110504828,0.8560205878369227,0.8867862463961611,0.9140883496836362,0.9369207252181653,0.9542965499893578,0.9682862173719549,0.9781157485342776,0.9861264294421548,0.9912540392020278,0.9951239333604226,0.9973684719722915,0.9986068381029779,0.9993614674638649,0.9996323600549525,0.9998452042336642,0.9999032526460402,0.9999419515876241,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9396531242575434e-05,5.9396531242575434e-05,5.9396531242575434e-05,5.9396531242575434e-05,5.9396531242575434e-05,5.9396531242575434e-05,5.9396531242575434e-05,5.9396531242575434e-05,5.9396531242575434e-05,0.00011879306248515087,0.0003563791874554526,0.0004751722499406035,0.0005939653124257543,0.0008909479686386316,0.0011879306248515087,0.0016037063435495368,0.002316464718460442,0.0032074126870990736,0.004098360655737705,0.0058208600617723925,0.00754335946780708,0.010156806842480399,0.0135424091233072,0.016690425279163697,0.020848182466143977,0.025718698028035163,0.031123782371109528,0.03641007365169874,0.04341886433832264,0.052150154430981234,0.06153480636730815,0.07186980280351628,0.08689712520788787,0.10150867189356141,0.11938702779757662,0.1392848657638394,0.16185554763601806,0.1847232121644096,0.20854122119268234,0.23491328106438583,0.2650273224043716,0.2943098123069613,0.3251960085531005,0.35934901401758135,0.3972440009503445,0.43478260869565216,0.47523164647184607,0.5163934426229508,0.562663340460917,0.6108933238298884,0.659063910667617,0.7042052744119743,0.7453076740318365,0.7896768828700403,0.8292349726775956,0.8664172012354479,0.8976597766690425,0.9230220955096222,0.9437514849132811,0.9592539795675933,0.9716084580660489,0.9821216440959848,0.9887146590639107,0.9936445711570444,0.9958422428130197,0.9975053456878118,0.9986932763126634,0.9992872416250891,0.9998218104062723,0.9999406034687575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017307026652821047,0.00034614053305642093,0.00034614053305642093,0.0005192107995846313,0.0008653513326410523,0.0008653513326410523,0.0013845621322256837,0.0017307026652821046,0.002249913464866736,0.0032883350640359986,0.004672897196261682,0.005365178262374524,0.006230529595015576,0.00761509172724126,0.010038075458636206,0.012114918656974732,0.013499480789200415,0.017133956386292833,0.020595361716857045,0.025268258913118725,0.030287296642436828,0.03651782623745241,0.04499826929733472,0.05347871235721703,0.06178608515057113,0.07303565247490482,0.08255451713395638,0.09640013845621322,0.1109380408445829,0.12962962962962962,0.15074420214607132,0.17168570439598477,0.19262720664589825,0.20941502249913466,0.23572170301142265,0.26583592938733125,0.2909311180339218,0.32641052267220494,0.35808238144686744,0.39633091034960194,0.4288681204569055,0.46659743856005537,0.5105572862582208,0.552613361024576,0.5983039113880235,0.645552094150225,0.6877812391831083,0.7275874004845967,0.7715472481827622,0.8111803392177224,0.8419868466597439,0.8793700242298373,0.907926618206992,0.9328487365870544,0.9532710280373832,0.9681550709588093,0.9780200761509172,0.9865005192107996,0.9918656974731741,0.9951540325372101,0.9972308757355486,0.9982692973347179,0.9989615784008308,0.9996538594669436,0.9998269297334718,0.9998269297334718,0.9998269297334718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028686173264486515,0.0005737234652897303,0.0008605851979345956,0.001434308663224326,0.0017211703958691911,0.002868617326448652,0.004302925989672977,0.005450372920252439,0.00889271371199082,0.010900745840504877,0.014056224899598393,0.01835915088927137,0.021514629948364887,0.025530694205393,0.029546758462421115,0.03585771658060815,0.042455536431440045,0.05134825014343087,0.058519793459552494,0.06683878370625358,0.07917383820998279,0.09007458405048767,0.10269650028686174,0.11962134251290878,0.1408491107286288,0.1589213998852553,0.1804360298336202,0.20109007458405048,0.229776247848537,0.2578886976477338,0.2882960413080895,0.3221457257601836,0.3602983362019507,0.3970166379804934,0.44262765347102695,0.4853700516351119,0.5312679288582903,0.5794606999426276,0.6285140562248996,0.6709695926563396,0.7122776821572002,0.7590361445783133,0.800057372346529,0.8370625358577166,0.8734939759036144,0.9053356282271945,0.9271371199082042,0.9477911646586346,0.9652897303499713,0.9770510613884108,0.9853700516351118,0.9905335628227194,0.9931153184165232,0.9962707974756168,0.9977051061388411,0.9985656913367756,0.9994262765347103,0.9997131382673551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004389815627743635,0.0004389815627743635,0.0004389815627743635,0.0004389815627743635,0.0013169446883230904,0.001755926251097454,0.001755926251097454,0.003950834064969272,0.007462686567164179,0.012291483757682178,0.014486391571553995,0.017120280948200176,0.019754170324846356,0.028094820017559263,0.03204565408252853,0.038191395961369626,0.04916593503072871,0.05443371378402107,0.06628621597892889,0.07418788410886742,0.08472344161545214,0.09350307287093942,0.10140474100087796,0.1141352063213345,0.12818261633011413,0.1431079894644425,0.16022827041264268,0.17954345917471468,0.2032484635645303,0.23529411764705882,0.2598770851624232,0.2906057945566286,0.32484635645302895,0.3555750658472344,0.3928884986830553,0.4231782265144864,0.46005267778753295,0.4991220368744513,0.5307287093942055,0.5715539947322212,0.6097453906935909,0.6466198419666374,0.689640035118525,0.7295873573309921,0.7686567164179104,0.8064091308165057,0.8402107111501317,0.869622475856014,0.9025460930640913,0.9258121158911325,0.9442493415276558,0.9591747146619842,0.9719051799824407,0.9802458296751536,0.9863915715539947,0.9925373134328358,0.9960491659350307,0.9982440737489026,0.9982440737489026,0.9995610184372257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
