j_gene,cdr3_length,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
IGHJ1,45,0.0,1.3204251599811786e-06,4.424441194302619e-06,2.8023551232091225e-05,9.492272792406114e-05,0.0002612769238333,0.0006316486096083,0.0014160767994632,0.0025153110208388,0.0043492317819572,0.0070777663466803,0.0114443213237471,0.0185998121933885,0.0309005679223293,0.0511184772852172,0.0836175445816251,0.1310266065665995,0.1961064649231629,0.2778103775409131,0.3743661735267414,0.4772007112362795,0.579455756978648,0.6735869334733526,0.7545526771994706,0.8205722237208538,0.8726328329319541,0.9112544313039768,0.940399642844938,0.9613679980742588,0.976059104639986,0.9857821465633604,0.992092097790268,0.995794126709586,0.9979264945724708,0.9990370767957828,0.9996103590669524,0.9998512380066436,0.9999441996189552,0.999985971068526,0.9999957848176124,0.9999995034399966,0.9999999066615294,0.9999999066615294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,48,0.0,6.800472981766065e-07,4.395016352368961e-06,2.017012254253648e-05,8.64282580201249e-05,0.0002324056672635,0.0005327568019608,0.0010676923160846,0.0018965003836223,0.0030943257265175,0.0047913593883506,0.0073113075432694,0.0108737646087249,0.016489945943352,0.0256770500279709,0.0404131114404385,0.0643849328463544,0.1008804505083315,0.1527073259802474,0.2222301873731042,0.3074687735414358,0.403804905694953,0.5050445857329361,0.6041591924802119,0.6948048653634731,0.7727416697983052,0.8357978305163881,0.8845646908935926,0.9209674143909872,0.9472383991066888,0.9660775254268612,0.9790326796958668,0.9875889343666012,0.9931417055397432,0.9964128784764322,0.9982622949714636,0.9991885103848214,0.999660884198986,0.999875352226022,0.9999526534342768,0.9999847732729882,0.9999973566898984,0.9999991836837474,0.9999998056386558,0.9999999026019216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,51,4.178994701034719e-06,4.617635583820382e-06,1.7801988335470052e-05,4.4929314724733135e-05,0.0001048373280991,0.0002859211683799,0.0006150648690629,0.0012079762887475,0.0021296474116231,0.0034470324357545,0.0050510956586703,0.0071628908288427,0.0097534788976644,0.0132759718103142,0.0183241841699996,0.0260014122510259,0.0376959680645724,0.0558388907138504,0.0833895527341731,0.1238153701308101,0.1787106045299392,0.2495289428834992,0.3345530279248191,0.4299536912781406,0.5296996719340996,0.6266346415062405,0.71458517605745,0.789570455223356,0.8496999645885486,0.8953986433219848,0.9289017323387788,0.9529097081655088,0.9694719124782264,0.9808821638512344,0.9884107588690176,0.9932416564452304,0.996175749468774,0.9980152235943656,0.9990351764455104,0.9995666151817412,0.9998439996238188,0.9999456384580098,0.999982048165162,0.9999952690123785,0.9999989993158188,0.9999993927276654,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,54,0.0,1.962668475461934e-07,8.9132948659999e-06,4.484038208099841e-05,0.0001326659038965,0.000391243258932,0.0009650637954611,0.001904899139898,0.0033214186723923,0.0050974517942925,0.0073107767147711,0.0100136831520366,0.0129254156826819,0.0163323477987198,0.0204445913699884,0.0259318909368908,0.033972721303418,0.0458302022106947,0.0631780097080672,0.0888205937678386,0.1248715146504575,0.1726439182227877,0.234029668521598,0.3082240898127888,0.393470861523793,0.4864670019131565,0.5806138434901897,0.6702790508313595,0.7505482743936224,0.818114527340945,0.8715868307824014,0.911945785244338,0.941131852074716,0.9620077675281614,0.9758668609198088,0.985309951058112,0.9913052470137096,0.9950398224593732,0.9973189734364594,0.9986914500689772,0.9994067841803336,0.9997389622885976,0.999895870010142,0.9999611715955864,0.9999875866637132,0.9999969412740688,0.9999995593304684,0.9999997560363916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,57,0.0,0.0,5.072776463921979e-06,1.7406580819047974e-05,6.735697698928519e-05,0.0002354704018608,0.0005403346362649,0.0011869566972675,0.0022383937023278,0.0036533456970097,0.005723465942217,0.008380137368635,0.0114331257439078,0.0143856311430563,0.0178762792941653,0.0220292449509058,0.027467048891074,0.0348767748655868,0.045184198278993,0.0603796391437678,0.0814930050432236,0.1114603265205375,0.1513645323895467,0.2033962200699536,0.2675836780904121,0.3440322733754146,0.430123938602124,0.5225201744826183,0.6139532330894858,0.7001382984704023,0.7758423052777359,0.8378267896032259,0.8863555179059318,0.9225964172677812,0.9489554564421064,0.9671846290497512,0.9791680746202897,0.9874381839751576,0.9927056163990876,0.995872100372046,0.9977113973610584,0.9988070159408208,0.999387752017758,0.9996927506602974,0.99982083262114,0.9998977060726532,0.9999499767841954,0.999979412688802,0.9999913051540158,0.9999982955749052,0.999999702999703,0.999999702999703,0.999999702999703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,60,0.0,0.0,8.093687732066992e-07,3.933387475138397e-06,2.9642455610505427e-05,0.0001074249099162,0.0003002527935046,0.0006690656979268,0.001515226164902,0.0027491109489504,0.0043911681606872,0.006696900703,0.0093788028398623,0.0127980240129598,0.0163514576964345,0.0203451982786927,0.0246693717356609,0.0300737776889095,0.0367536170213232,0.0461127087982124,0.059321917453206,0.0777059176327441,0.1025657608488947,0.1360823694840691,0.1790239948470475,0.232078342901354,0.2962753326028625,0.3694515230351035,0.4518472461998356,0.538252927517973,0.6238399353898998,0.7051571733607198,0.7775843424881816,0.8383171108323226,0.8854731480973353,0.9210694711929512,0.9474901442640709,0.9660287645745292,0.9780724502778076,0.9856966182680462,0.991300085416559,0.9945314900090704,0.9967146456593318,0.9983136791258528,0.9990318763460044,0.999458640398758,0.9997368177016956,0.9998316724224534,0.9999065329183228,0.9999680650255236,0.9999702890866784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,63,0.0,0.0,0.0,0.0,2.0514838652854564e-06,9.289434792464663e-06,8.96765698612147e-05,0.0002624479638124,0.0007192602847426,0.0013598670853412,0.0024336016872774,0.0038758114461772,0.0059773062977655,0.0085994624203086,0.0112679176596983,0.0141233063182312,0.0174023663292525,0.0210268971315219,0.0254475111528184,0.0307763426329783,0.0380517206329217,0.0481539994697964,0.0620532355314053,0.0814220738150159,0.1070074666382062,0.1400907157017913,0.1817814622583557,0.2346392927127468,0.2976092575454618,0.3706935580191497,0.4506220878033595,0.5355313460519604,0.62028313551459,0.700820477546335,0.7719021807063772,0.832169173935455,0.8802192378349556,0.9163460391722584,0.942941364261171,0.961808117739436,0.97498526102189,0.9838623557237298,0.9896758628968456,0.9935245406432316,0.996147401437446,0.9976454951561536,0.9987603836446334,0.9993469675732108,0.9995968267178164,0.9998396639133508,0.9999473214657368,0.999965561944483,0.9999928034134872,0.99999570750513,0.9999998838695772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,66,0.0,0.0,0.0,0.0,2.675200556441716e-07,4.9795774892439e-06,4.448479769824875e-05,0.000106590066961,0.0001881897021455,0.0004113876091043,0.0007558978020173,0.0014917261616094,0.0027791184686087,0.0043196834788506,0.0064437302009107,0.0088427475113802,0.01126819328576,0.0141164558417744,0.0172623085242442,0.0208234171326943,0.0248624438526405,0.0296944950477796,0.0365541225834443,0.045795590565465,0.0586656602529254,0.0759179494752504,0.0992524681874238,0.1301571232445761,0.1696201801737321,0.2200891582091468,0.2807507292545422,0.3526720188521125,0.432974588060702,0.5179460607439688,0.605210792286363,0.6886799400346271,0.7635646887580299,0.8263885665470512,0.8773355184239118,0.9164175414025822,0.9456379784185344,0.9655363738183428,0.9786522779971476,0.9871065748042112,0.9923909092873509,0.9956104230402156,0.9975854665702222,0.9985797745221628,0.9993390341004612,0.9997070730989508,0.9998478171899946,0.9999218003981286,0.9999657770957432,0.9999817298012004,0.9999909052324586,0.9999967106213028,0.9999998668371152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,69,0.0,0.0,0.0,0.0,0.0,2.783135313255795e-07,3.098630297322508e-06,1.5554184771497806e-05,0.000101336858827,0.0002317197449061,0.0004747517008264,0.0008138834201435,0.0013518175563638,0.0024248595582282,0.0036997198485507,0.0055136993945112,0.0075654637170284,0.010147287929553,0.0126063467725057,0.0156474333834923,0.0188514647048083,0.0222533257920934,0.0264573648733132,0.0314900076141893,0.0380908050427135,0.0474522974414904,0.0603225481139559,0.0781240260168754,0.1014804001210612,0.1323491965893576,0.1724064070929748,0.2226929770934194,0.2838060391631684,0.3544586607541237,0.4334526582806443,0.5178117857033963,0.6033246181678279,0.6847068801846101,0.7588837677953427,0.8221097069950649,0.8729660307835221,0.9117879551185224,0.9409031024392058,0.9606442579150656,0.9747849247090123,0.9841087305292268,0.990095642059494,0.9938914852841388,0.996386974547164,0.9980945154283029,0.998996565694675,0.999475046984214,0.9997862766445405,0.9999006967590756,0.9999692872749024,0.9999875963520748,0.99999929220577,0.99999929220577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
IGHJ1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.486382020712876e-07,3.978562092486246e-06,1.6194738303332585e-05,0.0001271206883168,0.0002160444151225,0.0005059517738837,0.0009586804990867,0.0016917344991062,0.0028324320211418,0.0038012011816984,0.0051772504788315,0.0071538465257679,0.0092076785295178,0.0115816953481264,0.0140717297715028,0.0168754128790239,0.0203697508795899,0.025147460868503,0.030434643232173,0.0386652023875745,0.0497636632092403,0.0652873558259768,0.0857863234048981,0.1135691487335169,0.1492778450918343,0.1925292750804164,0.2487517434089581,0.3134209897366616,0.3879355933738305,0.468310545790384,0.5530470467626416,0.636130278429014,0.7132698623995787,0.7822244026763063,0.839909106383932,0.8861465652888753,0.921147392241116,0.947077974360406,0.9662187523298168,0.9779185345678932,0.986382947422418,0.9918201749098624,0.995341376411364,0.997127895064694,0.9984071163991792,0.9991247302897202,0.9995817964235044,0.9997779494839458,0.9999368255746804,0.9999802722877132,0.9999907952759278,0.9999921095398784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
